sourceFile,CZ1,CZ2,CZ3,CZ4,CZ5,CZ6,CZ7,CZ8,CZ9,CZ10,CZ11
a5a9e3e2c6c3cfb6583e42c5d3ea6e4b.csv,1.9,1.5,2,2,2,1.8,1.9,2,1.9,2,2
a5aad6b220c4210052df9ee2c66613b4.csv,2,1.9,2,1.9,1.9,2,2,0.8,1.4,2,1.7
a5b764b4b101fb820a67b72652490cbc.csv,2,1.5,2,1.9,2,0.7,1.9,0.6,2,1.9,2
a5bb3882f26121fd6f482fd699a9c91f.csv,1.9,1.5,1.9,2,1.3,1.8,1.9,0.6,2,2,2
a5cb0341eea08495e1c8734700abc941.csv,1.9,1.5,2,1.8,1.9,2,1.9,0.7,1.9,2,1.9
a5cb462ae5e7448cd9b77ad3d94672c5.csv,1.9,1.4,2,2,1.9,1.8,2,0.7,2,1.6,1.9
a5cdde8d71eee7b8f7686bde19349fb4.csv,1.9,1.5,1.9,2,1.9,1.9,1.9,0.7,1.9,1.6,2
a5dc13b39b1108a655e597fbae01d4fc.csv,2,1.9,2,2,2,2,2,0.7,1.9,1.9,0.8
a5e016cde93f4193da6630951aeff543.csv,1.4,1.5,2,2,2,1.5,2,0.8,1.9,2,2
a5e26c88c2e45ba2b83a3e214316de91.csv,2,1.8,2,1.9,2,1.8,1.9,0.7,1.9,2,1.7
a5e56941fbc28c38510786d5c004f801.csv,1.9,1.5,1.1,2,2,1.5,2,0.8,2,2,2
a5ed81acdaa4b2ac7f2b8a879e90e29b.csv,1.9,1.9,1.9,1.9,2,1,1.9,0.9,1.9,2,1.9
a5f353b9211761f1a1f4caae0db5bba9.csv,2,1.5,1.9,1.9,1.9,1.9,2,0.6,1.9,2,1.8
a5f77361ddcf11465962e52344ec788e.csv,2,1.5,2,2,1.9,2,1.9,1.6,2,2,1.8
a604b76ccab13e21703433012cae6a02.csv,2,1.9,0.6,2,1.9,2,2,0.7,2,1.9,1.9
a60872038681d0bea55cba110aaeab10.csv,1,1.5,2,2,2,1.1,2,1,2,1.9,1.8
a60fd4677ca72d2c3fdce45f50dd5b79.csv,1.9,1.5,1.9,1.9,0.7,2,2,0.7,1.9,2,1.9
a61599c8f5248d4bd1b56ffee989e92a.csv,2,1.5,2,2,1.3,1.8,1.9,0.7,1.9,1.9,1.9
a6165027f80e7c9a6be24f50f64438b2.csv,1.9,1.5,2,1.8,2,1.2,2,0.9,1.9,2,1.8
a616c62473c3668f1763d8bcf7a8e35f.csv,1.9,1.9,2,2,2,1.8,1.5,0.6,2,1.9,2
a62153eea0bc07e0e871380eec2371b5.csv,1.9,1.5,2,2,2,1.2,2,0.9,0.8,1.9,1.8
a633bce697faa47d2b83b3a3b80c8ba9.csv,1.9,1.9,2,1.9,1.6,1.9,2,0.6,1.9,2,1.9
a63659350e7f29afecd59db1c1395ef3.csv,1.9,1.5,2,0.9,1.9,2,1.9,0.7,1.9,2,1.9
a646bf9bf7cc1306b1498cc739952672.csv,2,1.5,2,1.9,1.9,0.5,1.9,0.7,1.9,2,2
a650f418d06a5217dd440d61c99bb72f.csv,1.9,1.4,0.7,1.9,1.9,2,2,0.7,2,2,1.9
a6510d012de46e6f05eb00e513145912.csv,2,1.4,2,2,2,1.6,2,0.8,1.1,2,2
a65f109266191d8b3ee5bb74d4106e3e.csv,1.9,1.5,2,2,0.5,2,1.9,0.6,2,1.9,2
a66f3747b7eaef84b224ac195e4ffd63.csv,1.9,1.5,2,2,1.9,1.8,1.9,0.6,1.9,2,0.8
a6735f0a258662939f5684627acd4623.csv,2,1.9,1.9,2,2,2,0.9,0.7,1.9,2,1.8
a68381613b453ed117ac5e7f542c2dd4.csv,2,1.9,2,2,1.9,1.8,1.9,0.7,2,2,1.8
