sourceFile,CZ1,CZ2,CZ3,CZ4,CZ5,CZ6,CZ7,CZ8,CZ9,CZ10,CZ11
3160711ba25d3978152efa5709e78609.csv,2,1.9,1.9,2,1.2,1.9,1.9,0.7,1.9,2,1.9
316340071f4b60ff588c599b708c860a.csv,1.9,1.5,2,2,2,1.2,2,0.9,1.2,2,1.8
3163ff049d636df64ea453db05144f3c.csv,2,1.5,1,1.9,2,1,2,0.8,1.9,1.9,2
317692f4c055cfd1be3521bb595f755b.csv,2,1.9,1.9,1.9,2,2,2,0.7,1.9,2,1.3
317946e49f74ad22115f0cbb7ee6f2da.csv,2,1.8,2,1.9,1.9,1.8,1.9,0.8,1.9,2,2
317faa6b83db031c6fdfa917da777a9f.csv,1.9,1.8,1.4,2,2,1.9,2,0.6,1.9,2,2
317fbd602feff5ac144e55fd44e48310.csv,2,1.4,2,2,1.9,1.8,1.9,0.7,1.9,2,2
3186c23bf3c28d1d8815c2c4087daa50.csv,1.9,1.4,1.9,1.8,1.9,2,2,0.7,2,2,1.9
31873c95ad9981f2e57a0339b3a15e5d.csv,2,1.5,2,2,1.9,1,2,0.5,2,1.9,2
31921265b18eb560c3c66ba1c1cd8a86.csv,1.9,1.5,2,2,1.6,2,1.9,0.7,2,2,1.9
31949a0fda25b766b966eb97c32e7e57.csv,1.9,1.8,2,0.7,2,1.9,2,0.7,1.9,2,2
319e205f98799f4057ff4bedb7ee0ca1.csv,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.2,1.9,2,1.9
31a04df283dc26ae098ca9b729dc48fe.csv,2,1.9,1.9,2,2,1.8,1.8,0.8,1.9,1.9,1.8
31b03c50f29cd91f42a83c1abc6a1a1b.csv,2,1.5,1.9,2,2,1.6,1.9,0.8,2,2,2
31b03f5d3dea85a159309169d4bc2d62.csv,2,1.1,1.9,2,2,1.9,1.9,0.6,2,2,1.9
31b6309147f1f235c788f82c50f9f85f.csv,1.9,1.4,0.8,1.9,2,1.8,2,0.8,2,2,1.9
31b719ed9e1997a003c143e9cd4bd306.csv,1.9,1.5,2,2,2,1.4,2,1,2,1.9,1.8
31b7eb1bfda65301e88178b9d04fd74e.csv,1.9,1.5,0.7,2,1.9,1.9,1.9,0.7,1.9,1.9,1.9
31ca2ce0608c38e4cce915c81323e93d.csv,2,1.5,1.9,2,1.9,1.5,1.6,0.8,2,2,2
31cb347fe6e29a6688da368a4f0661eb.csv,0.8,1.5,2,1.9,1.9,2,1.9,0.7,1.9,2,1.9
31e496295fd80041841b17fca03cc4b6.csv,1.1,1.9,1.9,2,1.9,2,2,0.6,2,2,1.9
31f3d870ecac894b9192784d95d7289e.csv,1.9,1.9,2,2,2,2,2,0.5,2,2,1.8
31fc8dfe3f95c8871e9de1fa7ab372e5.csv,1.9,0.6,2,2,1.9,2,1.8,0.7,1.8,1.9,2
320ab7cb3e9166e651aca8a71f95b6a9.csv,2,1.4,2,2,2,1.6,2,0.8,1.8,2,2
3212834e31a1f4e20e7fd5a46acb7d03.csv,1.9,1.5,1.9,2,2,1.5,1.9,0.7,1.9,1.6,2
