sourceFile,CZ1,CZ2,CZ3,CZ4,CZ5,CZ6,CZ7,CZ8,CZ9,CZ10,CZ11
8adcb8cac2c48a43074e5146a5147712.csv,2,1.5,2,1.9,1.9,2,2,0.8,2,1.9,1.8
8ae30e9217dfaa588cd49d6b3f17994a.csv,1.9,1.8,1.9,2,2,1.6,2,0.8,2,2,2
8ae4f6c74bdda08ad2e0836f13c50049.csv,1.3,1.5,1.9,2,2,1.9,1.9,0.7,1.9,2,1.9
8af46357b725e2b78e97f4c29a2c9915.csv,1.9,1.5,2,2,1.9,2,1.8,0.7,1.8,1.6,2
8afc14ba94a05d89c1587be4ac2b3911.csv,1.9,1.9,2,2,1.9,1.8,2,0.7,2,1.9,1.9
8b10c8e528ab0cd44d4f4411077958b8.csv,1.4,1.5,2,2,1.9,1.5,2,0.8,1.9,1.9,2
8b13504f1316132ad570e354046a7806.csv,1.9,1.9,1.9,1.9,2,2,2,0.7,1.9,2,1.9
8b18fc397ede1d8dba5cec0705d8716a.csv,1.9,1.9,2,2,1.9,2,1.9,0.8,1.9,1.3,1.7
8b1b69fa884b40ba3c845983bd907dd2.csv,1.9,1.4,0.9,1.9,1.9,2,2,0.7,2,2,1.9
8b2045d0d92d2b9f560fb892b9b47793.csv,1.9,1.5,2,2,1.9,1.8,2,0.7,1.9,0.6,2
8b214099d5a7bd540f5aa169b5eeabc5.csv,2,1.5,1.9,1.9,1.9,2,1.5,0.5,2,1.9,2
8b256172ac6c49ac76340ec4225d3baf.csv,1.9,1.9,0.8,1.9,1.9,1.9,2,0.6,1.9,2,1.9
8b270d95ee781ac126ea8cb495c10407.csv,1.9,1.9,1.9,2,1.9,1.9,0.9,0.5,1.9,1.9,2
8b281c108e3b63f2889988f94c743d97.csv,2,1.5,1,1.2,2,1,2,0.8,1.9,1.9,2
8b2d0c95f18b61172f199badf1002931.csv,1.9,1.9,2,1.9,1.9,1.8,2,0.7,2,0.8,2
8b36cbb76bb029726a1cb6402d1f75bc.csv,1.9,1.9,2,2,1.9,2,2,0.7,2,1.5,1.9
8b380f7d4cfdd8db2a55c4893c9b8d28.csv,1.3,1.5,2,2,1.9,2,1.8,0.7,1.8,2,2
8b3971275b892d4229d87e52bf88195d.csv,1.9,1.9,2,2,2,1.8,1.9,0.6,2,2,2
8b3c3e24570350f72a5d18d3abbec77d.csv,2,1.5,1.9,2,1.9,2,1.8,0.6,1.9,1.9,1.9
8b3c65cfd99ee356173e22a86a83466e.csv,2,1.5,1.9,2,1.6,1.5,1.9,0.7,2,2,1.9
8b3d247f49456d3e0e37fcd96fe2cf43.csv,1.9,1.5,2,2,1.9,1.8,1.9,0.7,1.9,1.9,0.8
8b4b197a2d09255bf04e2f6b3962b81b.csv,2,1.9,1.9,2,2,1.9,1.2,0.5,2,1.9,2
8b4b5a4cec3db8dee377165c4f9fc753.csv,1.9,1.5,1.9,1.9,0.5,2,2,0.7,1.9,2,1.9
8b4cb721c7e02add54dcbd4e58598620.csv,1.9,1.5,1.9,2,1.9,1.9,1.9,0.7,1.9,1.1,2
