sourceFile,CZ1,CZ2,CZ3,CZ4,CZ5,CZ6,CZ7,CZ8,CZ9,CZ10,CZ11
ab48b7f6df6e715642fe8cdacf7d193c.csv,0.8,1.5,2,2,1.9,1.5,2,0.8,1.9,1.9,2
ab4a6dee28526183c29125d0d73cbf4c.csv,1.7,1,1,1,2,1,2,1,1.9,1,2
ab4a87aee1c35029ebc9027cbe3b4f9a.csv,1.9,1.5,1.9,2,1.9,1.9,2,1.4,1.9,1.9,2
ab53a06e02dc75207819eccf602d67a9.csv,2,1.6,1.9,1.9,2,2,2,0.7,1.9,2,1.9
ab61614b3094bf0821a6109f6bb05167.csv,1,1.9,1,1,1.9,1,2,0.8,2,1,2
ab62a930e92e028bf49de57290756c24.csv,1.9,1.5,2,1.8,2,1.2,2,0.9,2,2,1.8
ab63359c3f6069ec001740ebaffa672b.csv,2,1.9,1.9,1.9,2,2,0.8,0.7,1.9,2,1.8
ab649546b50d3f8a7d976fa4bd20689f.csv,1.9,1.5,1.9,2,2,1.2,2,0.8,2,2,1.1
ab74fd63fbf9a1b11832a5053afc85c3.csv,1.9,1.5,1.9,1.9,1.9,1.9,2,0.6,1.9,1.5,1.9
ab7d4b8db5abe1c106e2cf95e6c3c43c.csv,2,1.8,2,1.9,1.9,1.8,1.9,0.7,1.6,2,1.9
ab837cd68d2c4a1d9b5e4ee94f0fd453.csv,2,1.9,1.9,2,1.9,2,2,0.7,1.9,2,1.1
ab87a7b5b38482ca277ceb3bd5c3323a.csv,1.9,1.5,2,2,1.5,2,1.8,0.7,1.8,1.9,2
ab883259e16b6dc8dfe6b5927f1ab489.csv,2,1.5,1.9,2,1.9,1.9,2,0.6,0.9,1.9,1.9
ab8a92fc2e1d111456e3b594dbb1bfb7.csv,2,1.5,1.9,2,1.9,2,1.9,0.6,2,1.9,1.9
ab8cdaa45999d0bb75471f9fe09c6979.csv,2,1.9,1.9,2,0.8,1.9,1.9,0.7,1.9,2,1.9
ab8d7f5d839eaee85a1db2f4536f6407.csv,1.9,1.9,1.9,2,1.9,1.9,1.9,0.7,1.9,0.8,1.9
ab8f5358db4567ab03cd2b2fdd305052.csv,1.9,1.9,2,1.2,2,2,2,0.7,2,1.9,1.9
ab954082858385ea2140805dc7610b07.csv,1.9,1.4,1.6,1.9,1.9,2,2,0.7,2,2,1.9
aba89f1dd069e1922c59f147deecd8be.csv,2,1.9,2,2,2,1.9,2,0.5,2,1.9,0.7
abaae38fc7ae82b5c0356c69a389dd46.csv,1.9,1.5,1.1,1.9,1.9,1.9,1.9,0.7,1.9,2,2
abad1e9a27bc0abcd1a74cf599146281.csv,2,1.9,1.9,2,2,2,1.7,0.7,1.9,2,1.8
abaee077b15c909025062ee48b2f1a35.csv,1.9,1.5,2,2,1.9,1.8,1.9,0.7,1.9,1.9,1.9
abb8a023acc71cd44eac8ba133eca56c.csv,1.9,1.9,2,2,2,1.8,1.9,0.6,2,1.9,0.6
abba48ded73d6f3c0b6a33aaab6b7527.csv,2,1.5,2,2,0.6,1.8,1.9,0.7,1.9,1.9,1.9
abc38bd1bc8fcaacf8a597050f5c93ec.csv,2,1.9,2,1.9,2,2,1.7,0.6,2,1.9,2
abd51014698cecf99d1e3221149be67a.csv,1.9,1.9,2,1.1,2,1.8,1.9,0.6,1.9,1.9,2
abe5493960c5eb5f55a42ddc9569f9d4.csv,2,1.9,2,2,2,1.9,2,0.5,2,2,1.5
abf4d1375a8f7c5c989d4b6587ee71ad.csv,2,1.5,1.9,1.9,1.9,2,2,0.7,1.3,2,1.8
ac0b1f23c073899b6249e53c9cf7066a.csv,1.9,1.5,1.9,2,1,1.9,2,0.6,1.9,1.9,1.9
ac0b42f2a57b5f357465830b58d262ac.csv,1.9,1.9,2,1.9,1.9,2,2,0.8,1,2,1.7
ac297f148c0e1645dfcc62cb844d1f97.csv,1.9,1.9,1.9,2,2,2,2,0.6,0.9,2,1.9
ac3588a89b65a603287583560c67400f.csv,2,1.5,2,2,2,2,1.1,0.7,1.9,1.9,1.9
ac3ca4f638215a2793bd2d2da358a282.csv,1.9,1.5,1.9,1.9,2,1.8,1.9,0.7,2,2,1.8
ac3dbe0e8bd8919025690aa59a423602.csv,1,1.9,2,1.9,1.9,2,2,0.8,2,2,1.7
ac4147f4fbdf7c0e69d9c6eccfc74cb1.csv,2,1.5,1.5,2,1.9,1.5,1.9,0.8,2,1.9,2
ac49b2438a6d9e1de1f2e8af9435e5dd.csv,2,1.5,2,1.9,1,1.9,1.9,0.6,1.9,2,2
ac4b73131c24141bdb242a5abdc10aaf.csv,2,1.9,1.9,2,1.9,0.9,1.9,0.6,1.9,1.9,1.9
ac547e7fe6cdea32389577ae03497b13.csv,0.9,1.5,1.9,2,2,1.5,1.9,0.7,1.9,1.9,2
ac5577721f14132593448202f9cd59f2.csv,1.9,1.3,2,1.9,2,1.5,2,0.8,2,1.9,2
ac5c5156f9eb353904685425eba6ec55.csv,1.9,1.8,2,1.9,2,1.9,1.9,0.7,1.9,0.5,1.9
